alpha,beta,lambda,buffer_size,threshold,stress_p99,avg_calmar,avg_cash_time,avg_switches,spx_ann_return,spx_max_dd,spx_calmar,spx_cash_time,spx_switches,iwm_ann_return,iwm_max_dd,iwm_calmar,iwm_cash_time,iwm_switches,btc_ann_return,btc_max_dd,btc_calmar,btc_cash_time,btc_switches
0,0.5,20,1.0,0.0,18.252244263665546,1.1408842394733856,12.82936010037641,98.0,21.53431997922106,-14.277584865958104,1.5082606884421408,12.829360100376409,98,22.11493521070187,-15.803830970206256,1.3993401506503993,12.829360100376409,98,39.30344519515649,-76.30968213622637,0.5150518793276172,12.829360100376409,98
0,0.5,20,1.0,0.25,18.252244263665546,1.3917032958355857,16.53074027603513,104.0,21.791985617836353,-11.968555242399647,1.8207699406053914,16.53074027603513,104,22.99334397321786,-12.79653536510541,1.7968413572253241,16.53074027603513,104,41.47468484052457,-74.3942417228809,0.5574985896760407,16.53074027603513,104
0,0.5,20,1.0,0.5,18.252244263665546,1.51254024953724,21.706398996235887,104.0,20.550458088979305,-10.067245734117714,2.041318810698558,21.706398996235887,104,22.63832826157941,-11.796991497149634,1.918991657071995,21.706398996235887,104,39.35247055178925,-68.1651996469748,0.5773102808411672,21.706398996235887,104
0,0.5,20,1.0,0.75,18.252244263665546,1.6746005747081922,27.885821831869507,122.0,21.54485977038867,-9.604454752913005,2.243215291722226,27.885821831869507,122,25.171207275671637,-11.796991497149623,2.133697161836005,27.885821831869507,122,39.818111892120925,-61.55321119681052,0.6468892705663448,27.885821831869507,122
0,0.5,20,1.5,0.0,18.252244263665546,0.9009894317017971,7.026348808030114,66.0,19.192235499488675,-16.9137353196364,1.1347130090895412,7.026348808030114,66,19.778137780272043,-17.98533487407893,1.0996813747836833,7.026348808030114,66,39.332834736240144,-83.94158059890724,0.4685739112321669,7.026348808030114,66
0,0.5,20,1.5,0.25,18.252244263665546,0.9892830695235485,9.535759096612296,80.0,20.772475993841134,-15.86721088911398,1.309144760160244,9.535759096612296,80,20.448541561128252,-17.22187213292745,1.1873588076427273,9.535759096612296,80,38.81093206889308,-82.3407043834802,0.47134564076767377,9.535759096612296,80
0,0.5,20,1.5,0.5,18.252244263665546,1.142261593909255,12.89209535759097,96.0,21.648737760323367,-14.277584865958094,1.5162744934502361,12.892095357590971,96,22.06213284464631,-15.803830970206278,1.3959990388557255,12.892095357590971,96,39.2621898988905,-76.30968213622637,0.5145112494218034,12.892095357590971,96
0,0.5,20,1.5,0.75,18.252244263665546,1.3337756375580045,16.750313676286076,106.0,20.988648314998315,-11.96855524239976,1.7536492826338812,16.750313676286076,106,22.0027621237217,-12.79653536510541,1.719431197269266,16.750313676286076,106,39.2984928088054,-74.3942417228809,0.5282464327708665,16.750313676286076,106
0,0.5,20,2.0,0.0,18.252244263665546,0.6483172521541641,4.171894604767878,42.0,16.255959811347044,-20.48822847396712,0.7934292529001369,4.171894604767878,42,15.52632602277184,-22.768559739349136,0.6819195504904465,4.171894604767878,42,37.435760624270785,-79.71789866180495,0.46960295307190897,4.171894604767878,42
0,0.5,20,2.0,0.25,18.252244263665546,0.7632853976190815,5.395232120451698,48.0,16.36646622810758,-16.913735319636412,0.967643510958016,5.395232120451698,48,16.183819578147386,-17.985334874078994,0.8998342088960486,5.395232120451698,48,35.180446425342126,-83.29128654498743,0.42237847300318027,5.395232120451698,48
0,0.5,20,2.0,0.5,18.252244263665546,0.8687783747699319,7.371392722710168,60.0,18.392598743902976,-16.91373531963638,1.0874356489751662,7.371392722710168,60,18.65346870838531,-17.98533487407894,1.0371488125733654,7.371392722710168,60,40.43891208675166,-83.94158059890724,0.48175066276126444,7.371392722710168,60
0,0.5,20,2.0,0.75,18.252244263665546,0.9970524326471751,9.629861982434129,82.0,20.99544528342101,-15.867210889113991,1.3231969644914308,9.629861982434129,82,20.57895396872622,-17.22187213292745,1.194931294918871,9.629861982434129,82,38.949544226501345,-82.3407043834802,0.4730290385312236,9.629861982434129,82
0,0.75,0,0.5,0.0,2.125761632135176,1.5310415457199074,23.27478042659975,110.0,20.430860202400304,-10.067245734117659,2.0294389093096834,23.27478042659975,110,23.244622060402232,-11.796991497149644,1.970385590768505,23.27478042659975,110,38.305611860444074,-64.563632243321,0.5933001370815336,23.27478042659975,110
0,0.75,0,0.5,0.25,2.125761632135176,1.6672522919330273,30.238393977415313,130.0,21.69065066860587,-9.604454752912995,2.2583947997700937,30.238393977415313,130,25.70512990383522,-11.796991497149623,2.178956381383005,30.238393977415313,130,38.10790991091788,-67.5186488591698,0.5644056946459821,30.238393977415313,130
0,0.75,0,0.5,0.5,2.125761632135176,1.674940277804917,37.515683814303635,144.0,21.768477109855855,-9.604454752912982,2.2664979605691395,37.515683814303635,144,26.44181548970326,-11.796991497149623,2.2414032845655694,37.515683814303635,144,37.751493448200726,-73.03165580126714,0.5169195882800417,37.515683814303635,144
0,0.75,0,0.5,0.75,2.125761632135176,1.8771594245217615,49.247176913425356,184.0,19.852731534519673,-7.1244436028785385,2.786565890773342,49.24717691342535,184,25.338564469798584,-11.796991497149634,2.147883591839567,49.24717691342535,184,41.6942921526602,-59.817173542705106,0.6970287909523761,49.24717691342535,184
0,0.75,0,1.0,0.0,2.125761632135176,1.1766804411172858,15.3387703889586,112.0,22.475244359574443,-14.27758486595807,1.574162897337209,15.3387703889586,112,23.483210426889922,-15.803830970206235,1.485918855444673,15.3387703889586,112,36.321097807078814,-77.28557961491866,0.46995957056997534,15.3387703889586,112
0,0.75,0,1.0,0.25,2.125761632135176,1.3712905922659913,20.29485570890841,112.0,21.198845000158784,-11.968555242399692,1.7712116935434241,20.29485570890841,112,23.310770738461528,-12.79653536510541,1.8216470375276073,20.29485570890841,112,38.75779615154724,-74.38930074672211,0.521013045726943,20.29485570890841,112
0,0.75,0,1.0,0.5,2.125761632135176,1.413726408051151,26.72521957340025,98.0,19.218436732279987,-10.854721576079385,1.7705140198742426,26.72521957340025,98,22.157162323537705,-11.796991497149623,1.878204483650878,26.72521957340025,98,38.63649808230512,-65.21360275383203,0.5924607206283322,26.72521957340025,98
0,0.75,0,1.0,0.75,2.125761632135176,1.5928287696100656,32.277289836888336,106.0,20.79433881697541,-9.604454752913016,2.1650722869685572,32.277289836888336,106,24.8160862891462,-11.796991497149623,2.103594488064371,32.277289836888336,106,35.126508503657995,-68.8998874602285,0.509819533797269,32.277289836888336,106
0,0.75,0,1.5,0.0,2.125761632135176,0.9097146549177931,10.508155583437894,74.0,19.4896380395329,-16.913735319636412,1.152296501702136,10.508155583437894,74,20.106715752636628,-17.985334874078983,1.1179505910459884,10.508155583437894,74,38.44347714840048,-83.77367442147272,0.45889687200525514,10.508155583437894,74
0,0.75,0,1.5,0.25,2.125761632135176,1.037443458071879,13.676286072772903,96.0,21.520854841771374,-15.86721088911397,1.3563098765225465,13.676286072772903,96,21.947499159450224,-17.22187213292745,1.274396824575627,13.676286072772903,96,39.517699074721534,-82.05098976744758,0.48162367311746374,13.676286072772903,96
0,0.75,0,1.5,0.5,2.125761632135176,1.1187124815235492,18.25595984943539,98.0,21.11302060969722,-14.277584865958104,1.4787529409148723,18.25595984943539,98,22.23658885623403,-15.803830970206235,1.407037882027148,18.25595984943539,98,36.10521907235065,-76.76300288355924,0.4703466216286271,18.25595984943539,98
0,0.75,0,1.5,0.75,2.125761632135176,1.3193116186407752,23.30614805520702,100.0,20.348167953193542,-11.968555242399681,1.7001356923272017,23.30614805520702,100,22.551224551927064,-12.796535365105399,1.7622914256480329,23.30614805520702,100,37.936198841784034,-76.56025514143387,0.4955077379470909,23.30614805520702,100
0,0.75,0,2.0,0.0,2.125761632135176,0.8455322663848507,7.873274780426598,62.0,18.729189522047385,-16.91373531963636,1.1073360891667339,7.873274780426598,62,18.384902105205136,-18.032929692694132,1.019518315576509,7.873274780426598,62,33.45520533879738,-81.64936261199827,0.40974239441130894,7.873274780426598,62
0,0.75,0,2.0,0.25,2.125761632135176,0.8378272547556449,10.069008782936006,64.0,17.759678198171436,-16.9137353196364,1.0500151422821968,10.069008782936006,64,18.405041966143052,-17.985334874078905,1.0233360732509376,10.069008782936006,64,36.36481891402254,-82.62280139072256,0.4401305487338006,10.069008782936006,64
0,0.75,0,2.0,0.5,2.125761632135176,0.8674899557391383,13.017565872020077,68.0,18.517856287611355,-16.913735319636423,1.0948413190617088,13.017565872020075,68,19.0028602087817,-17.985334874078994,1.056575278793902,13.017565872020075,68,38.06093046850918,-84.38234029954295,0.4510532693618043,13.017565872020075,68
0,0.75,0,2.0,0.75,2.125761632135176,1.007934895305992,15.746549560853197,86.0,20.93318742372128,-15.867210889113936,1.3192732843856618,15.746549560853197,86,21.51060673559353,-17.22187213292741,1.2490283616997866,15.746549560853197,86,37.85061013782991,-83.09628438867561,0.45550303983252716,15.746549560853197,86
0,0.75,1,0.5,0.0,2.391261103827928,1.5374237868528473,23.30614805520702,110.0,20.49914047928427,-10.067245734117725,2.0362213281248347,23.30614805520702,110,23.288312573899628,-11.796991497149644,1.9740891209022642,23.30614805520702,110,38.86478291697038,-64.563632243321,0.601960911531443,23.30614805520702,110
0,0.75,1,0.5,0.25,2.391261103827928,1.6734314322529624,29.893350062735255,134.0,21.752093542104546,-9.604454752912995,2.2647921304962386,29.89335006273526,134,25.782524098878024,-11.796991497149623,2.185516884123174,29.89335006273526,134,38.27295327820015,-67.14726586367323,0.5699852821394754,29.89335006273526,134
0,0.75,1,0.5,0.5,2.391261103827928,1.6826383426881517,37.327478042659976,152.0,21.996927443932535,-9.604454752913028,2.2902838328496338,37.327478042659976,152,26.723066173750777,-11.796991497149634,2.265244166718909,37.327478042659976,152,36.32769841146077,-73.77874783263589,0.49238702849591176,37.327478042659976,152
0,0.75,1,0.5,0.75,2.391261103827928,1.8928673863902528,49.153074027603516,188.0,20.02009239222837,-7.12444360287855,2.810056968398133,49.153074027603516,188,25.54022345521649,-11.796991497149623,2.1649776946425274,49.153074027603516,188,42.08541901502054,-59.817173542705106,0.7035674961300974,49.153074027603516,188
0,0.75,1,1.0,0.0,2.391261103827928,1.158075598550827,14.993726474278546,114.0,22.306920850822042,-14.277584865958115,1.5623735428817644,14.993726474278546,114,23.015522877425077,-15.803830970206223,1.4563255530139823,14.993726474278546,114,35.09796733285573,-77.04902984296912,0.45552769975673474,14.993726474278546,114
0,0.75,1,1.0,0.25,2.391261103827928,1.3874101754872978,19.667503136762864,110.0,21.495613967585946,-11.968555242399715,1.7960074154510934,19.667503136762864,110,23.67552599699256,-12.796535365105388,1.8501512574687107,19.667503136762864,110,38.39022432006081,-74.38930074672211,0.5160718535420893,19.667503136762864,110
0,0.75,1,1.0,0.5,2.391261103827928,1.3938450772412903,26.47427854454203,108.0,19.19185936938861,-10.85472157607943,1.7680655588331025,26.47427854454203,108,21.88033366995983,-11.796991497149634,1.854738445411825,26.47427854454203,108,36.436876314972785,-65.21360275383203,0.5587312274789435,26.47427854454203,108
0,0.75,1,1.0,0.75,2.391261103827928,1.6346314029192468,32.30865746549561,112.0,21.110758327639534,-9.604454752913005,2.198017364935443,32.30865746549561,112,25.553293175879244,-11.796991497149623,2.166085580552754,32.30865746549561,112,37.09714200723151,-68.72497672995345,0.5397912632695429,32.30865746549561,112
0,0.75,1,1.5,0.0,2.391261103827928,0.9078118660081587,10.037641154328735,72.0,19.477038406988445,-16.91373531963639,1.1515515667539227,10.037641154328735,72,20.344763554338673,-17.98533487407894,1.131186252398348,10.037641154328735,72,36.91887224550632,-83.77367442147272,0.44069777887220546,10.037641154328735,72
0,0.75,1,1.5,0.25,2.391261103827928,1.0517987714665316,12.986198243412794,98.0,21.984226374941017,-15.86721088911398,1.3855129630894196,12.986198243412794,98,22.326135359973655,-17.22187213292743,1.2963825992696292,12.986198243412794,98,38.93504052577561,-82.22804368944614,0.4735007520405459,12.986198243412794,98
0,0.75,1,1.5,0.5,2.391261103827928,1.1181691974004078,17.691342534504393,104.0,21.34850819874954,-14.27758486595807,1.4952464579391584,17.691342534504393,104,22.00848949697727,-15.803830970206256,1.3926047132792154,17.691342534504393,104,36.065811976682994,-77.28557961491866,0.46665642098284926,17.691342534504393,104
0,0.75,1,1.5,0.75,2.391261103827928,1.3388972144578684,22.616060225846923,114.0,20.85831545385368,-11.96855524239966,1.7427596757845312,22.616060225846923,114,22.8481581854306,-12.796535365105344,1.785495646558744,22.616060225846923,114,36.13025880091374,-73.97127782122945,0.48843632103032975,22.616060225846923,114
0,0.75,1,2.0,0.0,2.391261103827928,0.8524414122538895,7.308657465495604,58.0,18.459243868693463,-16.913735319636423,1.0913759450440699,7.308657465495605,58,18.192169813275562,-18.03292969269419,1.0088305185732458,7.308657465495605,58,37.39549442580896,-81.80713291583146,0.4571177731443528,7.308657465495605,58
0,0.75,1,2.0,0.25,2.391261103827928,0.796556751289077,9.535759096612296,62.0,17.190363691945176,-16.9137353196364,1.0163552501609514,9.535759096612296,62,17.193798059306854,-17.98533487407895,0.9559898761789036,9.535759096612296,62,34.48057112705234,-82.62280139072256,0.41732512752737594,9.535759096612296,62
0,0.75,1,2.0,0.5,2.391261103827928,0.9317148633813691,12.233375156838145,74.0,19.78872363807902,-16.913735319636423,1.1699795027006723,12.233375156838145,74,20.891817284446667,-17.98533487407905,1.1616029076309564,12.233375156838145,74,39.11646160693449,-84.38234029954295,0.46356217981247866,12.233375156838145,74
0,0.75,1,2.0,0.75,2.391261103827928,1.0362677939265523,15.526976160602254,88.0,21.63806406964024,-15.86721088911397,1.363696759364652,15.526976160602256,88,22.046277097219914,-17.22187213292741,1.280132434328581,15.526976160602256,88,38.1515923488064,-82.05098976744758,0.4649741880864238,15.526976160602256,88
0,0.75,3,0.5,0.0,4.4357472888901786,1.5198837399535166,22.145545796737764,108.0,20.56052973213518,-10.067245734117725,2.0423192475034053,22.145545796737764,108,23.21096947006003,-11.796991497149623,1.9675329490292706,22.145545796737764,108,36.6067036804173,-66.58197291592275,0.5497990233278742,22.145545796737764,108
0,0.75,3,0.5,0.25,4.4357472888901786,1.7178891745176486,28.607277289836887,122.0,22.259245373022264,-9.604454752912995,2.3175959433065287,28.607277289836887,122,26.314324750307662,-11.796991497149634,2.230596229273004,28.607277289836887,122,39.10920273140881,-64.59255966165034,0.6054753509734122,28.607277289836887,122
0,0.75,3,0.5,0.5,4.4357472888901786,1.726045302883196,35.978670012547056,166.0,22.44968045233766,-9.604454752912995,2.3374237299133256,35.978670012547056,166,27.136050347801643,-11.796991497149634,2.3002517509958538,35.978670012547056,166,38.06125897675805,-70.42376652049623,0.5404604277404085,35.978670012547056,166
0,0.75,3,0.5,0.75,4.4357472888901786,1.901174744513759,48.46298619824341,188.0,20.2863831820556,-7.1244436028785385,2.8474340331445886,48.46298619824341,188,25.934635345230618,-11.796991497149634,2.1984109551572444,48.46298619824341,188,40.989796794874955,-62.324905478736326,0.6576792452394433,48.46298619824341,188
0,0.75,3,1.0,0.0,4.4357472888901786,1.1584356859652034,13.582183186951069,104.0,21.890022981739456,-14.277584865958094,1.533174075815275,13.582183186951069,104,22.412387748870156,-15.803830970206267,1.4181616970671533,13.582183186951069,104,39.98408220786593,-76.30968213622637,0.5239712850131812,13.582183186951069,104
0,0.75,3,1.0,0.25,4.4357472888901786,1.382079826962526,17.8168130489335,104.0,21.502131436671924,-11.96855524239966,1.7965519648101496,17.8168130489335,104,23.248480854188823,-12.796535365105399,1.8167793227520483,17.8168130489335,104,38.09825911467295,-71.49122417679004,0.5329081933253805,17.8168130489335,104
0,0.75,3,1.0,0.5,4.4357472888901786,1.518907829052144,23.68255959849436,106.0,20.332427510399942,-10.06724573411769,2.0196613897576534,23.682559598494358,106,22.95559888479719,-11.796991497149634,1.9458858549100149,23.682559598494358,106,38.16848551103291,-64.563632243321,0.591176242488764,23.682559598494358,106
0,0.75,3,1.0,0.75,4.4357472888901786,1.6369373500453408,30.48933500627352,132.0,21.39304221149878,-9.604454752912961,2.227408297697527,30.48933500627352,132,25.15303279046941,-11.796991497149623,2.1321565584366877,30.48933500627352,132,37.21946572641068,-67.5186488591698,0.5512471940018073,30.48933500627352,132
0,0.75,3,1.5,0.0,4.4357472888901786,0.9340003574178078,8.312421580928486,66.0,19.946932629279047,-16.9137353196364,1.1793333791927785,8.312421580928486,66,20.097924489587005,-17.98533487407895,1.1174617893021712,8.312421580928486,66,42.32295489726825,-83.77367442147272,0.5052059037584736,8.312421580928486,66
0,0.75,3,1.5,0.25,4.4357472888901786,1.0327035214740932,10.66499372647428,88.0,21.385853590421398,-15.867210889113936,1.3478016861232778,10.66499372647428,88,21.36106541363936,-17.221872132927373,1.2403451406887438,10.66499372647428,88,41.55807406621959,-81.49221405616981,0.5099637376102584,10.66499372647428,88
0,0.75,3,1.5,0.5,4.4357472888901786,1.1511444598776184,14.366373902133,110.0,21.93392782402217,-14.277584865958115,1.5362491646832364,14.366373902133,110,22.591389370931438,-15.803830970206223,1.429488167364058,14.366373902133,110,36.78456568613597,-75.42518720060471,0.4876960475855611,14.366373902133,110
0,0.75,3,1.5,0.75,4.4357472888901786,1.394554282205738,19.32245922208281,108.0,21.822519915235606,-11.968555242399715,1.82332115057023,19.32245922208281,108,23.661242735142874,-12.796535365105399,1.8490350755145972,19.32245922208281,108,37.241288874569925,-72.83553034340386,0.5113066205323865,19.32245922208281,108
0,0.75,3,2.0,0.0,4.4357472888901786,0.812144976329722,5.1442910915934785,52.0,17.256422865212585,-16.91373531963638,1.020260902698315,5.1442910915934785,52,16.693218372439933,-18.032929692694253,0.9257075060411797,5.1442910915934785,52,39.09896035827143,-79.71789866180495,0.4904665202496716,5.1442910915934785,52
0,0.75,3,2.0,0.25,4.4357472888901786,0.8203719478722094,6.68130489335006,54.0,17.329221976938936,-16.91373531963638,1.024565044293923,6.68130489335006,54,17.067827110416612,-17.985334874078905,0.9489857836906536,6.68130489335006,54,40.29890236769782,-82.65339201061548,0.48756501563205157,6.68130489335006,54
0,0.75,3,2.0,0.5,4.4357472888901786,0.8930203362968806,9.065244667503137,66.0,19.107584563229253,-16.913735319636423,1.1297081456067144,9.065244667503137,66,19.181613084818807,-17.985334874078983,1.066514091570457,9.065244667503137,66,40.44917805958808,-83.77367442147272,0.4828387717134706,9.065244667503137,66
0,0.75,3,2.0,0.75,4.4357472888901786,1.0452565777244223,11.449184441656213,92.0,21.69385892931914,-15.867210889113936,1.3672131215072405,11.449184441656213,92,22.132302541300387,-17.22187213292745,1.2851275616536724,11.449184441656213,92,39.395703624577585,-81.49221405616981,0.48342905001235414,11.449184441656213,92
0,0.75,5,0.5,0.0,6.135200556046337,1.500307472698226,21.737766624843157,104.0,20.4229105371156,-10.06724573411767,2.0286492528838167,21.737766624843157,104,22.77054337125879,-11.796991497149623,1.930199184831199,21.737766624843157,104,36.95058109600995,-68.1651996469748,0.5420739803796618,21.737766624843157,104
0,0.75,5,0.5,0.25,6.135200556046337,1.729415168080416,28.387703889585946,128.0,22.35639312411022,-9.604454752913005,2.3277108070429073,28.387703889585946,128,26.53287491879601,-11.796991497149623,2.2491221533224683,28.387703889585946,128,39.49270121818369,-64.59255966165034,0.6114125438758723,28.387703889585946,128
0,0.75,5,0.5,0.5,6.135200556046337,1.7386578227177265,35.60225846925973,162.0,22.5495392714808,-9.604454752912982,2.347820865587569,35.60225846925973,162,27.09194333572127,-11.796991497149644,2.2965129153705965,35.60225846925973,162,40.32419135998593,-70.54127322379104,0.5716396871950141,35.60225846925973,162
0,0.75,5,0.5,0.75,6.135200556046337,1.8941890146990739,48.3375156838143,190.0,20.235163334162355,-7.12444360287855,2.8402447211437774,48.3375156838143,190,25.837994702803947,-11.796991497149634,2.1902189815977127,48.3375156838143,190,40.81198495563181,-62.5851492660399,0.6521033413557312,48.3375156838143,190
0,0.75,5,1.0,0.0,6.135200556046337,1.1357357684932137,13.268506900878299,98.0,21.483409191013656,-14.277584865958104,1.5046949041245992,13.268506900878297,98,21.791773904480483,-15.803830970206256,1.378891861445673,13.268506900878297,98,39.95731696048315,-76.30968213622637,0.5236205399093685,13.268506900878297,98
0,0.75,5,1.0,0.25,6.135200556046337,1.416446782294921,16.938519447929735,112.0,22.258097018252943,-11.968555242399692,1.859714607775015,16.938519447929735,112,23.415285092969196,-12.796535365105388,1.8298144321798118,16.938519447929735,112,40.55956739005069,-72.452211822022,0.559811306929936,16.938519447929735,112
0,0.75,5,1.0,0.5,6.135200556046337,1.51634249989878,23.02383939774153,104.0,20.65053979239906,-10.067245734117714,2.0512601299096884,23.02383939774153,104,23.134331624332116,-11.796991497149623,1.9610365600349724,23.02383939774153,104,36.090074518687864,-67.2405493833772,0.5367308097516799,23.02383939774153,104
0,0.75,5,1.0,0.75,6.135200556046337,1.666144041353342,29.45420326223338,128.0,21.58700232153081,-9.604454752912972,2.2476031046930185,29.45420326223338,128,25.79806279504431,-11.796991497149623,2.1868340586053328,29.45420326223338,128,37.25193296311371,-66.05011667622895,0.5639949607616735,29.45420326223338,128
0,0.75,5,1.5,0.0,6.135200556046337,0.9191531972684249,7.747804265997492,68.0,19.78817767668637,-16.913735319636437,1.1699472235274235,7.747804265997493,68,19.799808786889805,-17.985334874078905,1.1008863012846084,7.747804265997493,68,40.76645370129373,-83.77367442147272,0.4866260669932432,7.747804265997493,68
0,0.75,5,1.5,0.25,6.135200556046337,1.0221889896643703,10.288582183186957,84.0,21.092660872554593,-15.867210889113947,1.3293237872716295,10.288582183186957,84,21.068914700827367,-17.22187213292743,1.2233812060736746,10.288582183186957,84,42.31175703072718,-82.3407043834802,0.513861975647807,10.288582183186957,84
0,0.75,5,1.5,0.5,6.135200556046337,1.1588341860129359,13.676286072772903,102.0,22.047861865264572,-14.277584865958094,1.5442290886207986,13.676286072772903,102,22.367920543446186,-15.803830970206212,1.4153479992044184,13.676286072772903,102,39.44641832011846,-76.30968213622637,0.5169254702135907,13.676286072772903,102
0,0.75,5,1.5,0.75,6.135200556046337,1.3933358425223925,18.35006273525721,106.0,22.040161694127967,-11.96855524239967,1.84150561598686,18.35006273525721,106,23.511703623767577,-12.79653536510541,1.8373491693604134,18.35006273525721,106,36.5017257626379,-72.83553034340386,0.5011527422199045,18.35006273525721,106
0,0.75,5,2.0,0.0,6.135200556046337,0.8165573286920557,4.736511919698872,50.0,17.49179844596851,-16.91373531963638,1.0341771415602687,4.736511919698872,50,16.89264659120273,-17.985334874078994,0.9392455970085339,4.736511919698872,50,37.96558925055291,-79.71789866180495,0.476249247507364,4.736511919698872,50
0,0.75,5,2.0,0.25,6.135200556046337,0.8071089993850565,6.1794228356336305,54.0,17.26010771114057,-16.913735319636412,1.020478763854252,6.1794228356336305,54,17.14946966945694,-17.98533487407893,0.9535251797937515,6.1794228356336305,54,37.25811271113542,-83.29128654498743,0.4473230545071663,6.1794228356336305,54
0,0.75,5,2.0,0.5,6.135200556046337,0.9058863665583664,8.500627352572144,64.0,19.202788092893908,-16.913735319636412,1.1353369158260367,8.500627352572144,64,19.348360333033554,-17.985334874078962,1.0757853811729148,8.500627352572144,64,42.43444918988539,-83.77367442147272,0.506536802676148,8.500627352572144,64
0,0.75,5,2.0,0.75,6.135200556046337,1.0235033348200406,10.821831869510667,86.0,21.318710181456524,-15.867210889113936,1.3435701038096566,10.821831869510667,86,21.226153268473457,-17.221872132927384,1.232511373016763,10.821831869510667,86,40.71159323264604,-82.3407043834802,0.4944285276337021,10.821831869510667,86
0,0.75,10,0.5,0.0,10.383833723936734,1.5117181399625101,21.45545796737767,104.0,20.426841172770626,-10.06724573411767,2.0290396909200816,21.45545796737767,104,22.914379206121048,-11.796991497149623,1.9423917709576715,21.45545796737767,104,38.426287978319685,-68.1651996469748,0.5637229580097777,21.45545796737767,104
0,0.75,10,0.5,0.25,10.383833723936734,1.7374542509760065,27.917189460476788,126.0,22.219906126603117,-9.604454752912995,2.313500005803443,27.917189460476788,126,26.389855697668807,-11.796991497149644,2.2369987893985557,27.917189460476788,126,40.739851973466635,-61.55321119681052,0.6618639577260209,27.917189460476788,126
0,0.75,10,0.5,0.5,10.383833723936734,1.748647015791897,35.06900878293601,160.0,22.66214734497929,-9.604454752912972,2.3595454326135483,35.06900878293601,160,27.386910012715603,-11.796991497149623,2.3215164662391086,35.06900878293601,160,39.994424451738595,-70.80173618783824,0.5648791485230347,35.06900878293601,160
0,0.75,10,0.5,0.75,10.383833723936734,1.9239872876914041,47.77289836888331,200.0,20.46385861685609,-7.1244436028785385,2.8723448114022454,47.77289836888331,200,26.047999320138928,-11.796991497149623,2.208020521709507,47.77289836888331,200,42.30165887530981,-61.165227184708336,0.69159652996246,47.77289836888331,200
0,0.75,10,1.0,0.0,10.383833723936734,1.1437943113688778,12.954830614805523,98.0,21.617434038629057,-14.277584865958136,1.5140819852642746,12.954830614805523,98,22.059237227152927,-15.803830970206235,1.3958158163510819,12.954830614805523,98,39.79436469917721,-76.30968213622637,0.5214851324912766,12.954830614805523,98
0,0.75,10,1.0,0.25,10.383833723936734,1.3997600679831088,16.718946047678795,108.0,22.13062231812195,-11.968555242399692,1.8490638067761274,16.718946047678795,108,23.157915586316726,-12.79653536510541,1.809701995546821,16.718946047678795,108,40.21115904929109,-74.3942417228809,0.5405144016263779,16.718946047678795,108
0,0.75,10,1.0,0.5,10.383833723936734,1.526230639401529,22.333751568381434,106.0,20.700612273023133,-10.06724573411768,2.056233931279655,22.333751568381434,106,23.09931754169421,-11.796991497149634,1.9580685081679867,22.333751568381434,106,38.47172149811926,-68.1651996469748,0.5643894787569459,22.333751568381434,106
0,0.75,10,1.0,0.75,10.383833723936734,1.6918660636465532,28.67001254705144,124.0,21.912573854360563,-9.604454752912972,2.2815010761245573,28.67001254705144,124,25.870007700198205,-11.796991497149623,2.19293263934698,28.67001254705144,124,38.83075224813941,-64.59255966165034,0.6011644754681221,28.67001254705144,124
0,0.75,10,1.5,0.0,10.383833723936734,0.9031906762978715,7.1831869510665,68.0,19.294404577049495,-16.913735319636423,1.1407536071969373,7.1831869510665,68,19.673239434254675,-17.985334874078983,1.0938489370363824,7.1831869510665,68,39.78993896806627,-83.77367442147272,0.47496948466029537,7.1831869510665,68
0,0.75,10,1.5,0.25,10.383833723936734,1.0232494823293192,10.006273525721454,84.0,21.23684829119061,-15.867210889113991,1.33841091793647,10.006273525721454,84,21.307924913282726,-17.221872132927384,1.2372595005245108,10.006273525721454,84,40.682732889312504,-82.3407043834802,0.4940780285269769,10.006273525721454,84
0,0.75,10,1.5,0.5,10.383833723936734,1.1376879437284648,13.268506900878299,98.0,21.59777904244944,-14.277584865958104,1.5127053521457117,13.268506900878297,98,21.73911127302459,-15.803830970206212,1.3755595914691647,13.268506900878297,98,40.047236295951436,-76.30968213622637,0.5247988875705181,13.268506900878297,98
0,0.75,10,1.5,0.75,10.383833723936734,1.4044830590200836,17.220828105395235,108.0,22.188515735764348,-11.968555242399702,1.8539009334359338,17.220828105395235,108,23.212154992556002,-12.79653536510541,1.8139405964408708,17.220828105395235,108,39.989701052633194,-73.29387932714901,0.5456076471834461,17.220828105395235,108
0,0.75,10,2.0,0.0,10.383833723936734,0.7960233609723023,4.3601003764115465,44.0,17.003665432948843,-16.913735319636437,1.0053169871475995,4.3601003764115465,44,16.262394029878145,-17.985334874078983,0.9042030156089007,4.3601003764115465,44,38.14900679482594,-79.71789866180495,0.4785500801604067,4.3601003764115465,44
0,0.75,10,2.0,0.25,10.383833723936734,0.7919565200809936,5.708908406524471,52.0,16.868093782646,-16.91373531963639,0.9973015105103719,5.708908406524471,52,16.895138209557548,-17.985334874078994,0.9393841331198859,5.708908406524471,52,36.58019344454016,-83.29128654498743,0.43918391661272277,5.708908406524471,52
